LE,gammaE,LA,LS,w
39.219008611033985,0.33821494924807727,42.93213298244089,291.01611866702416,0.5879558289469294
31.90681339371161,0.39158536618101825,21.77004508475933,254.00869838861067,0.5958407861120469
32.24636196438126,0.36485159394830424,35.038059661768266,307.83974187931653,0.6017421083292965
30.73750283732145,0.4133487214335826,23.376533039390836,218.59591205753378,0.5184542422073526
29.006001556361834,0.41653143255906006,31.498194787680095,208.2532890999298,0.5210890322546535
31.59290005561426,0.44481287688920057,32.55964119283723,323.33882978380933,0.5478885088783052
25.707299111183815,0.3467060587470614,35.09529717117719,366.6942031330135,0.4692084263822102
33.020248202328595,0.36236043498086656,28.701539134517017,357.6082064390174,0.5856597882536412
29.71661197046536,0.4222690064386813,32.61871357579243,303.1455120185355,0.45800265539365154
26.068060825230663,0.40978095679160403,27.230778608852063,420.9315354586911,0.472672871136697
31.59860402417413,0.4122659679482487,35.02710115269678,331.83662646900007,0.5111675392039362
36.31225594747373,0.35383353123044936,34.58008710686206,263.5892248137068,0.6390691585417381
35.54183115387001,0.3775408830741735,31.664575652001147,298.3150428638123,0.6037812903699882
32.72162196537766,0.40785406017673287,23.468321360123348,232.0510713440418,0.5339939545527744
30.23884359204551,0.3627085778129967,34.22920143078235,392.2899776452815,0.5505766805809618
24.654243124378432,0.3901072976852261,26.86194698808289,426.2083519264079,0.5139620424279175
35.51226171388063,0.39807588469704447,36.735265742975066,195.13803824475116,0.6423025479260521
34.28242966242536,0.39805093244813977,35.512895547739454,201.6932101504408,0.5962129235670203
26.381670853210363,0.40779318067638726,22.506189828108162,364.5237979213678,0.5195922084014164
27.83608333853889,0.4041706892924996,24.671731934105345,332.71645717993937,0.5263784572063064
27.950451438074335,0.40858889387765374,30.5405457194318,247.3981296066144,0.590811492222061
28.668130853223765,0.42166959481150595,27.96366977018821,210.37388339006154,0.6047475360368608
28.557875133947498,0.36872343239678845,40.50192505364042,316.3859664979722,0.5995082317577978
35.20049682218297,0.3902634952855308,26.168295625567396,260.5712010475238,0.5395829667975649
27.293440049177928,0.3841083789946115,30.2679554729542,420.2802553648937,0.42511935262724204
40.912516777687024,0.3734974667616265,31.263842112163218,219.8266661200389,0.589980263271275
33.91779762049437,0.35030648646999846,33.15346437717299,439.523260491149,0.5429352174567116
43.87818776104909,0.3781728070984589,36.065534297609446,284.36441617641384,0.592671741490527
28.125174930716515,0.3875259428199161,30.887982406588225,281.8189331399063,0.6438945497756164
45.51009450557917,0.36720057460087036,27.94516239869061,374.5963279416913,0.5140971910961462
31.767205366271643,0.36592575920357245,30.15209748603601,258.8414928268451,0.6338041786089692
43.62339807212927,0.370317659687691,32.01304781070199,353.6330095283923,0.4709738964203365
34.07154512260748,0.35506072804914734,27.401727437258245,282.774694012548,0.6081182590302817
38.52933218336917,0.3780925451601704,26.102790567998365,320.0332314607422,0.5415686444602742
36.802715707040264,0.38640782159974746,23.689029558212034,290.815318907199,0.5105375175236818
32.57464596206146,0.413157509777025,38.27711425582774,236.20262265202686,0.5889437455804488
30.365285860358934,0.39684898100936394,23.954372708894947,383.8198217877098,0.4608045929087681
53.63170866370408,0.33312611000854914,36.53925071249296,201.13042743431308,0.6477466781228551
24.07335242447148,0.4002006075920449,29.1608817405624,331.6378184112865,0.6255498989315069
